player_id,player_name,position,season,metric,mean,std,p25,median,p75
00-0033699,Austin Ekeler,RB,2023,rushing_yards,44.8571,28.2839,27.5,45.5,60.75
00-0033699,Austin Ekeler,RB,2023,rushing_tds,0.3571,0.6333,0.0,0.0,0.75
00-0033699,Austin Ekeler,RB,2023,targets,5.2857,2.1278,3.25,6.0,7.0
00-0033699,Austin Ekeler,RB,2024,carries,6.4167,3.6794,3.0,6.5,9.0
00-0033699,Austin Ekeler,RB,2024,rushing_yards,30.5833,18.6959,15.75,28.5,42.5
00-0033699,Austin Ekeler,RB,2024,rushing_tds,0.3333,0.6513,0.0,0.0,0.25
00-0033699,Austin Ekeler,RB,2024,targets,3.4167,2.0207,2.0,3.0,4.0
00-0033725,Corey Clement,RB,2020,carries,2.1,2.0248,1.0,1.5,2.75
00-0033725,Corey Clement,RB,2020,rushing_yards,7.5,8.1001,1.5,5.5,8.75
00-0033725,Corey Clement,RB,2020,rushing_tds,0.1,0.3162,0.0,0.0,0.0
00-0033725,Corey Clement,RB,2020,targets,0.6,0.8433,0.0,0.0,1.0
00-0033725,Corey Clement,RB,2021,carries,3.0,4.2426,0.0,0.0,5.0
00-0033725,Corey Clement,RB,2021,rushing_yards,12.7273,20.5966,0.0,0.0,19.0
00-0033725,Corey Clement,RB,2021,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033725,Corey Clement,RB,2021,targets,0.6364,1.2863,0.0,0.0,0.5
00-0033725,Corey Clement,RB,2022,carries,3.0,4.1231,0.0,0.0,7.0
00-0033725,Corey Clement,RB,2022,rushing_yards,11.0,15.3948,0.0,0.0,23.0
00-0033725,Corey Clement,RB,2022,rushing_tds,0.2,0.4472,0.0,0.0,0.0
00-0033725,Corey Clement,RB,2022,targets,1.4,1.5166,1.0,1.0,1.0
00-0033854,Dare Ogunbowale,RB,2020,carries,3.2,5.7504,0.0,0.0,2.0
00-0033854,Dare Ogunbowale,RB,2020,rushing_yards,14.5,25.3344,0.0,0.0,14.5
00-0033854,Dare Ogunbowale,RB,2020,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2020,targets,2.0,2.3094,0.25,1.5,2.0
00-0033854,Dare Ogunbowale,RB,2021,carries,3.3077,5.4679,0.0,1.0,2.0
00-0033854,Dare Ogunbowale,RB,2021,rushing_yards,10.5385,18.469,0.0,1.0,9.0
00-0033854,Dare Ogunbowale,RB,2021,rushing_tds,0.0769,0.2774,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2021,targets,1.6154,1.8046,0.0,1.0,2.0
00-0033854,Dare Ogunbowale,RB,2022,carries,2.8,3.8023,0.0,1.0,5.5
00-0033854,Dare Ogunbowale,RB,2022,rushing_yards,8.2,11.4468,0.0,0.0,14.0
00-0033854,Dare Ogunbowale,RB,2022,rushing_tds,0.0667,0.2582,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2022,targets,1.7333,2.219,0.0,1.0,2.5
00-0033854,Dare Ogunbowale,RB,2023,carries,0.8889,0.7817,0.0,1.0,1.0
00-0033854,Dare Ogunbowale,RB,2023,rushing_yards,3.8889,5.6446,0.0,1.0,6.0
00-0033854,Dare Ogunbowale,RB,2023,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2023,targets,0.7778,1.0929,0.0,0.0,1.0
00-0033854,Dare Ogunbowale,RB,2024,carries,1.875,3.594,0.0,1.0,2.0
00-0033854,Dare Ogunbowale,RB,2024,rushing_yards,7.0,10.924,0.0,3.5,8.75
00-0033854,Dare Ogunbowale,RB,2024,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2024,targets,1.75,1.8439,0.75,1.0,2.25
00-0033854,Dare Ogunbowale,RB,2025,carries,0.7857,1.3688,0.0,0.0,1.0
00-0033854,Dare Ogunbowale,RB,2025,rushing_yards,1.7857,3.5557,0.0,0.0,2.75
00-0033854,Dare Ogunbowale,RB,2025,rushing_tds,0.0714,0.2673,0.0,0.0,0.0
00-0033854,Dare Ogunbowale,RB,2025,targets,0.9286,1.1411,0.0,1.0,1.0
00-0033856,Leonard Fournette,RB,2020,carries,8.0833,4.3161,5.0,7.5,11.25
00-0033856,Leonard Fournette,RB,2020,rushing_yards,30.5833,29.1,12.25,18.0,49.25
00-0033856,Leonard Fournette,RB,2020,rushing_tds,0.5,0.7977,0.0,0.0,1.0
00-0033856,Leonard Fournette,RB,2020,targets,3.9167,1.8809,2.75,3.5,5.25
00-0033856,Leonard Fournette,RB,2021,carries,12.8571,5.127,9.25,11.5,16.5
00-0033856,Leonard Fournette,RB,2021,rushing_yards,58.0,31.3074,34.25,49.5,81.0
00-0033856,Leonard Fournette,RB,2021,rushing_tds,0.5714,0.9376,0.0,0.0,1.0
00-0033856,Leonard Fournette,RB,2021,targets,6.0,1.7541,5.0,6.0,7.0
00-0033856,Leonard Fournette,RB,2022,carries,11.8125,6.8917,8.75,10.0,15.5
00-0033856,Leonard Fournette,RB,2022,rushing_yards,41.75,32.4808,19.0,39.5,58.5
00-0033856,Leonard Fournette,RB,2022,rushing_tds,0.1875,0.4031,0.0,0.0,0.0
00-0033856,Leonard Fournette,RB,2022,targets,5.1875,2.9489,3.0,5.0,7.0
00-0033893,Dalvin Cook,RB,2020,carries,22.2857,6.4143,17.25,22.0,27.0
00-0033893,Dalvin Cook,RB,2020,rushing_yards,111.2143,47.973,67.0,108.5,131.5
00-0033893,Dalvin Cook,RB,2020,rushing_tds,1.1429,0.8644,1.0,1.0,1.75
00-0033893,Dalvin Cook,RB,2020,targets,3.8571,1.9556,2.0,4.0,5.0
00-0033893,Dalvin Cook,RB,2021,carries,19.1538,7.0693,14.0,20.0,24.0
00-0033893,Dalvin Cook,RB,2021,rushing_yards,89.1538,50.4989,61.0,86.0,110.0
00-0033893,Dalvin Cook,RB,2021,rushing_tds,0.4615,0.6602,0.0,0.0,1.0
00-0033893,Dalvin Cook,RB,2021,targets,3.7692,1.9215,3.0,3.0,5.0
00-0033893,Dalvin Cook,RB,2022,carries,15.5294,4.4738,13.0,17.0,20.0
00-0033893,Dalvin Cook,RB,2022,rushing_yards,69.0,31.6149,42.0,76.0,94.0
00-0033893,Dalvin Cook,RB,2022,rushing_tds,0.4706,0.6243,0.0,0.0,1.0
00-0033893,Dalvin Cook,RB,2022,targets,3.2941,1.9926,2.0,3.0,5.0
00-0033893,Dalvin Cook,RB,2023,carries,4.7857,3.4902,2.0,4.0,6.75
00-0033893,Dalvin Cook,RB,2023,rushing_yards,15.2857,10.5716,7.0,13.0,21.75
00-0033893,Dalvin Cook,RB,2023,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033893,Dalvin Cook,RB,2023,targets,1.4286,1.0163,1.0,1.0,2.0
00-0033897,Joe Mixon,RB,2020,carries,19.8333,3.7639,17.25,18.5,22.75
00-0033897,Joe Mixon,RB,2020,rushing_yards,71.3333,39.8631,50.25,56.5,66.5
00-0033897,Joe Mixon,RB,2020,rushing_tds,0.5,0.8367,0.0,0.0,0.75
00-0033897,Joe Mixon,RB,2020,targets,4.3333,2.2509,3.0,3.5,5.5
00-0033897,Joe Mixon,RB,2021,carries,18.25,6.0608,13.75,18.0,19.25
00-0033897,Joe Mixon,RB,2021,rushing_yards,75.3125,36.2008,57.0,64.5,91.0
00-0033897,Joe Mixon,RB,2021,rushing_tds,0.8125,0.75,0.0,1.0,1.0
00-0033897,Joe Mixon,RB,2021,targets,3.0,2.4495,1.0,2.0,5.0
00-0033897,Joe Mixon,RB,2022,carries,15.0,6.2017,11.0,14.0,18.5
00-0033897,Joe Mixon,RB,2022,rushing_yards,58.1429,36.7567,27.0,57.5,74.75
00-0033897,Joe Mixon,RB,2022,rushing_tds,0.5,1.0919,0.0,0.0,0.75
00-0033897,Joe Mixon,RB,2022,targets,5.3571,2.4054,3.25,5.0,6.75
00-0033897,Joe Mixon,RB,2023,carries,15.1176,4.5536,12.0,14.0,19.0
00-0033897,Joe Mixon,RB,2023,rushing_yards,60.8235,22.339,46.0,65.0,69.0
00-0033897,Joe Mixon,RB,2023,rushing_tds,0.5294,0.6243,0.0,0.0,1.0
00-0033897,Joe Mixon,RB,2023,targets,3.7647,1.5624,3.0,4.0,5.0
00-0033897,Joe Mixon,RB,2024,carries,17.5,7.6233,12.25,17.0,24.75
00-0033897,Joe Mixon,RB,2024,rushing_yards,72.5714,45.6638,25.25,79.0,105.0
00-0033897,Joe Mixon,RB,2024,rushing_tds,0.7857,0.8926,0.0,1.0,1.0
00-0033897,Joe Mixon,RB,2024,targets,3.7143,1.9386,3.0,3.5,5.75
00-0033906,Alvin Kamara,RB,2020,carries,12.4667,4.0154,11.0,12.0,13.5
00-0033906,Alvin Kamara,RB,2020,rushing_yards,62.1333,34.0123,45.0,54.0,81.0
00-0033906,Alvin Kamara,RB,2020,rushing_tds,1.0667,1.5337,0.0,1.0,1.0
00-0033906,Alvin Kamara,RB,2020,targets,7.1333,3.796,4.5,8.0,9.5
00-0033906,Alvin Kamara,RB,2021,carries,18.4615,6.8266,13.0,19.0,24.0
00-0033906,Alvin Kamara,RB,2021,rushing_yards,69.0769,41.6683,50.0,61.0,89.0
00-0033906,Alvin Kamara,RB,2021,rushing_tds,0.3077,0.4804,0.0,0.0,1.0
00-0033906,Alvin Kamara,RB,2021,targets,5.1538,2.7339,4.0,5.0,6.0
00-0033906,Alvin Kamara,RB,2022,carries,14.8667,5.5661,10.0,15.0,19.5
00-0033906,Alvin Kamara,RB,2022,rushing_yards,59.8,30.7947,34.5,61.0,83.5
00-0033906,Alvin Kamara,RB,2022,rushing_tds,0.1333,0.3519,0.0,0.0,0.0
00-0033906,Alvin Kamara,RB,2022,targets,5.1333,2.774,3.5,4.0,7.0
00-0033906,Alvin Kamara,RB,2023,carries,13.8462,4.2396,10.0,14.0,17.0
00-0033906,Alvin Kamara,RB,2023,rushing_yards,53.3846,17.2749,45.0,56.0,66.0
00-0033906,Alvin Kamara,RB,2023,rushing_tds,0.3846,0.6504,0.0,0.0,1.0
00-0033906,Alvin Kamara,RB,2023,targets,6.6154,3.709,5.0,5.0,8.0
00-0033906,Alvin Kamara,RB,2024,carries,16.2857,6.8884,11.5,16.5,19.75
00-0033906,Alvin Kamara,RB,2024,rushing_yards,67.8571,41.3016,41.0,67.0,86.0
00-0033906,Alvin Kamara,RB,2024,rushing_tds,0.4286,0.8516,0.0,0.0,0.75
00-0033906,Alvin Kamara,RB,2024,targets,6.3571,2.4054,5.0,6.0,8.0
00-0033906,Alvin Kamara,RB,2025,carries,11.9091,6.3317,7.0,11.0,16.5
00-0033906,Alvin Kamara,RB,2025,rushing_yards,42.8182,29.0579,24.0,31.0,57.5
00-0033906,Alvin Kamara,RB,2025,rushing_tds,0.0909,0.3015,0.0,0.0,0.0
00-0033906,Alvin Kamara,RB,2025,targets,3.5455,1.6348,2.0,3.0,5.0
00-0033923,Kareem Hunt,RB,2020,carries,12.375,4.5589,10.0,13.0,14.5
00-0033923,Kareem Hunt,RB,2020,rushing_yards,52.5625,27.493,33.0,54.0,72.0
00-0033923,Kareem Hunt,RB,2020,rushing_tds,0.375,0.6191,0.0,0.0,1.0
00-0033923,Kareem Hunt,RB,2020,targets,3.1875,1.8337,2.0,3.0,4.0
00-0033923,Kareem Hunt,RB,2021,carries,9.75,4.3671,6.75,11.0,13.25
00-0033923,Kareem Hunt,RB,2021,rushing_yards,48.25,26.4292,29.75,56.0,66.75
00-0033923,Kareem Hunt,RB,2021,rushing_tds,0.625,0.744,0.0,0.5,1.0
00-0033923,Kareem Hunt,RB,2021,targets,3.375,2.1998,1.75,3.0,4.5
00-0033923,Kareem Hunt,RB,2022,carries,7.2353,3.4916,4.0,6.0,11.0
00-0033923,Kareem Hunt,RB,2022,rushing_yards,27.5294,20.3872,9.0,24.0,47.0
00-0033923,Kareem Hunt,RB,2022,rushing_tds,0.1765,0.393,0.0,0.0,0.0
00-0033923,Kareem Hunt,RB,2022,targets,2.5882,1.1757,2.0,3.0,4.0
00-0033923,Kareem Hunt,RB,2023,carries,9.0,3.8359,7.0,10.0,12.0
00-0033923,Kareem Hunt,RB,2023,rushing_yards,27.4,16.1988,12.5,31.0,37.0
00-0033923,Kareem Hunt,RB,2023,rushing_tds,0.6,0.6325,0.0,1.0,1.0
00-0033923,Kareem Hunt,RB,2023,targets,1.4,1.2421,1.0,1.0,2.0
00-0033923,Kareem Hunt,RB,2024,carries,15.3846,7.042,11.0,14.0,21.0
00-0033923,Kareem Hunt,RB,2024,rushing_yards,56.0,29.6901,35.0,59.0,69.0
00-0033923,Kareem Hunt,RB,2024,rushing_tds,0.5385,0.6602,0.0,0.0,1.0
00-0033923,Kareem Hunt,RB,2024,targets,2.4615,2.6336,1.0,2.0,3.0
00-0033923,Kareem Hunt,RB,2025,carries,9.5882,6.2556,6.0,8.0,12.0
00-0033923,Kareem Hunt,RB,2025,rushing_yards,35.9412,23.9439,18.0,34.0,49.0
00-0033923,Kareem Hunt,RB,2025,rushing_tds,0.4706,0.6243,0.0,0.0,1.0
00-0033923,Kareem Hunt,RB,2025,targets,1.4706,1.1246,1.0,1.0,2.0
00-0033925,D'Onta Foreman,RB,2020,carries,4.4,2.1909,4.0,5.0,5.0
00-0033925,D'Onta Foreman,RB,2020,rushing_yards,19.0,14.089,11.0,18.0,28.0
00-0033925,D'Onta Foreman,RB,2020,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033925,D'Onta Foreman,RB,2020,targets,0.2,0.4472,0.0,0.0,0.0
00-0033925,D'Onta Foreman,RB,2021,carries,14.7778,7.4293,9.0,13.0,21.0
00-0033925,D'Onta Foreman,RB,2021,rushing_yards,62.8889,43.2997,29.0,47.0,108.0
00-0033925,D'Onta Foreman,RB,2021,rushing_tds,0.3333,0.5,0.0,0.0,1.0
00-0033925,D'Onta Foreman,RB,2021,targets,1.2222,1.0929,0.0,1.0,2.0
00-0033925,D'Onta Foreman,RB,2022,carries,12.6875,9.5409,4.25,11.5,21.0
00-0033925,D'Onta Foreman,RB,2022,rushing_yards,57.125,55.0852,9.0,29.5,114.25
00-0033925,D'Onta Foreman,RB,2022,rushing_tds,0.3125,0.7932,0.0,0.0,0.0
00-0033925,D'Onta Foreman,RB,2022,targets,0.5625,0.8921,0.0,0.0,1.0
00-0033925,D'Onta Foreman,RB,2023,carries,12.1111,6.1328,6.0,11.0,16.0
00-0033925,D'Onta Foreman,RB,2023,rushing_yards,47.2222,34.4774,16.0,50.0,80.0
00-0033925,D'Onta Foreman,RB,2023,rushing_tds,0.4444,0.7265,0.0,0.0,1.0
00-0033925,D'Onta Foreman,RB,2023,targets,1.7778,1.7159,0.0,2.0,3.0
00-0033925,D'Onta Foreman,RB,2024,carries,7.1,4.6536,2.5,7.0,10.0
00-0033925,D'Onta Foreman,RB,2024,rushing_yards,23.2,18.6774,5.0,26.5,39.25
00-0033925,D'Onta Foreman,RB,2024,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033925,D'Onta Foreman,RB,2024,targets,0.8,0.7888,0.0,1.0,1.0
00-0033948,Jamaal Williams,RB,2020,carries,8.5,5.2879,5.0,7.5,9.5
00-0033948,Jamaal Williams,RB,2020,rushing_yards,36.0714,25.427,15.75,28.0,56.75
00-0033948,Jamaal Williams,RB,2020,rushing_tds,0.1429,0.3631,0.0,0.0,0.0
00-0033948,Jamaal Williams,RB,2020,targets,2.5,2.5344,0.25,2.0,4.0
00-0033948,Jamaal Williams,RB,2021,carries,11.7692,4.2062,9.0,12.0,14.0
00-0033948,Jamaal Williams,RB,2021,rushing_yards,46.2308,22.628,25.0,54.0,65.0
00-0033948,Jamaal Williams,RB,2021,rushing_tds,0.2308,0.4385,0.0,0.0,0.0
00-0033948,Jamaal Williams,RB,2021,targets,2.1538,2.5445,0.0,2.0,3.0
00-0033948,Jamaal Williams,RB,2022,carries,15.4118,4.459,12.0,16.0,18.0
00-0033948,Jamaal Williams,RB,2022,rushing_yards,62.7059,32.0015,37.0,59.0,79.0
00-0033948,Jamaal Williams,RB,2022,rushing_tds,1.0,1.0,0.0,1.0,2.0
00-0033948,Jamaal Williams,RB,2022,targets,0.9412,1.088,0.0,1.0,2.0
00-0033948,Jamaal Williams,RB,2023,carries,8.1538,5.7857,4.0,6.0,11.0
00-0033948,Jamaal Williams,RB,2023,rushing_yards,23.5385,17.1008,8.0,24.0,30.0
00-0033948,Jamaal Williams,RB,2023,rushing_tds,0.0769,0.2774,0.0,0.0,0.0
00-0033948,Jamaal Williams,RB,2023,targets,1.5385,1.1983,1.0,1.0,2.0
00-0033948,Jamaal Williams,RB,2024,carries,3.4286,3.2514,2.0,2.5,3.0
00-0033948,Jamaal Williams,RB,2024,rushing_yards,11.7143,12.5847,4.25,8.5,14.25
00-0033948,Jamaal Williams,RB,2024,rushing_tds,0.0714,0.2673,0.0,0.0,0.0
00-0033948,Jamaal Williams,RB,2024,targets,0.7857,0.975,0.0,0.5,1.0
00-0033950,Wayne Gallman,RB,2020,carries,10.5,6.2727,6.0,10.5,13.5
00-0033950,Wayne Gallman,RB,2020,rushing_yards,48.7143,35.1446,27.5,44.5,63.0
00-0033950,Wayne Gallman,RB,2020,rushing_tds,0.4286,0.6462,0.0,0.0,1.0
00-0033950,Wayne Gallman,RB,2020,targets,1.9286,1.7744,0.25,2.0,2.75
00-0033950,Wayne Gallman,RB,2021,carries,4.0,5.2915,1.0,1.0,5.0
00-0033950,Wayne Gallman,RB,2021,rushing_yards,14.8571,21.2087,1.0,2.0,24.0
00-0033950,Wayne Gallman,RB,2021,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033950,Wayne Gallman,RB,2021,targets,0.4286,0.7868,0.0,0.0,0.5
00-0033951,Marlon Mack,RB,2021,carries,5.6,2.6077,5.0,5.0,5.0
00-0033951,Marlon Mack,RB,2021,rushing_yards,20.2,16.3463,12.0,16.0,22.0
00-0033951,Marlon Mack,RB,2021,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033951,Marlon Mack,RB,2021,targets,1.0,1.0,0.0,1.0,2.0
00-0033951,Marlon Mack,RB,2022,carries,2.2857,1.8898,1.0,2.0,3.5
00-0033951,Marlon Mack,RB,2022,rushing_yards,12.0,13.7113,1.5,7.0,18.5
00-0033951,Marlon Mack,RB,2022,rushing_tds,0.1429,0.378,0.0,0.0,0.0
00-0033951,Marlon Mack,RB,2022,targets,1.4286,1.5119,0.5,1.0,2.0
00-0033955,Jeremy McNichols,RB,2020,carries,3.1333,3.6029,0.0,2.0,4.5
00-0033955,Jeremy McNichols,RB,2020,rushing_yards,13.6,17.5776,0.0,7.0,23.0
00-0033955,Jeremy McNichols,RB,2020,rushing_tds,0.0667,0.2582,0.0,0.0,0.0
00-0033955,Jeremy McNichols,RB,2020,targets,1.1333,1.0601,1.0,1.0,1.0
00-0033955,Jeremy McNichols,RB,2021,carries,3.1538,2.8823,1.0,2.0,6.0
00-0033955,Jeremy McNichols,RB,2021,rushing_yards,12.0,9.8742,6.0,9.0,16.0
00-0033955,Jeremy McNichols,RB,2021,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0033955,Jeremy McNichols,RB,2021,targets,2.9231,2.957,1.0,3.0,3.0
00-0033955,Jeremy McNichols,RB,2024,carries,3.6667,2.7946,1.5,3.0,6.5
00-0033955,Jeremy McNichols,RB,2024,rushing_yards,17.4,20.5245,3.5,7.0,27.0
00-0033955,Jeremy McNichols,RB,2024,rushing_tds,0.2667,0.5936,0.0,0.0,0.0
00-0033955,Jeremy McNichols,RB,2024,targets,0.8,1.2649,0.0,0.0,1.0
00-0033955,Jeremy McNichols,RB,2025,carries,2.75,2.4083,1.0,2.0,4.0
00-0033955,Jeremy McNichols,RB,2025,rushing_yards,13.8125,19.964,3.0,5.5,22.75
00-0033955,Jeremy McNichols,RB,2025,rushing_tds,0.0625,0.25,0.0,0.0,0.0
00-0033955,Jeremy McNichols,RB,2025,targets,1.9375,1.6112,1.0,2.0,3.0
00-0034109,Phillip Lindsay,RB,2020,carries,10.7273,5.3309,7.5,9.0,12.5
00-0034109,Phillip Lindsay,RB,2020,rushing_yards,45.6364,33.6906,23.5,26.0,80.5
00-0034109,Phillip Lindsay,RB,2020,rushing_tds,0.0909,0.3015,0.0,0.0,0.0
00-0034109,Phillip Lindsay,RB,2020,targets,1.2727,1.2721,0.0,1.0,2.5
00-0034109,Phillip Lindsay,RB,2021,carries,6.2857,3.8316,3.25,6.0,8.0
00-0034109,Phillip Lindsay,RB,2021,rushing_yards,17.7857,16.8485,2.75,13.5,34.0
00-0034109,Phillip Lindsay,RB,2021,rushing_tds,0.0714,0.2673,0.0,0.0,0.0
00-0034109,Phillip Lindsay,RB,2021,targets,0.3571,0.6333,0.0,0.0,0.75
00-0034115,Jeff Wilson,RB,2020,carries,11.4545,6.8755,5.5,12.0,16.5
00-0034115,Jeff Wilson,RB,2020,rushing_yards,54.5455,53.3392,21.0,40.0,68.0
00-0034115,Jeff Wilson,RB,2020,rushing_tds,0.6364,0.9244,0.0,0.0,1.0
00-0034115,Jeff Wilson,RB,2020,targets,2.5455,2.1616,1.0,2.0,3.5
00-0034115,Jeff Wilson,RB,2021,carries,9.875,8.3741,1.5,11.5,15.25
00-0034115,Jeff Wilson,RB,2021,rushing_yards,36.75,37.3507,3.75,36.5,51.5
00-0034115,Jeff Wilson,RB,2021,rushing_tds,0.25,0.4629,0.0,0.0,0.25
00-0034115,Jeff Wilson,RB,2021,targets,1.0,1.1952,0.0,0.5,2.0
00-0034115,Jeff Wilson,RB,2022,carries,11.0,5.5257,7.0,10.5,16.25
00-0034115,Jeff Wilson,RB,2022,rushing_yards,53.75,34.7361,25.75,48.0,74.25
00-0034115,Jeff Wilson,RB,2022,rushing_tds,0.3125,0.4787,0.0,0.0,1.0
00-0034115,Jeff Wilson,RB,2022,targets,2.3125,1.7405,1.75,2.0,3.0
00-0034115,Jeff Wilson,RB,2023,carries,4.5556,3.504,2.0,4.0,5.0
00-0034115,Jeff Wilson,RB,2023,rushing_yards,20.8889,18.7979,6.0,21.0,23.0
00-0034115,Jeff Wilson,RB,2023,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034115,Jeff Wilson,RB,2023,targets,1.8889,1.5366,1.0,2.0,3.0
00-0034115,Jeff Wilson,RB,2024,carries,2.2857,1.6036,1.5,2.0,3.0
00-0034115,Jeff Wilson,RB,2024,rushing_yards,8.1429,10.0735,2.0,5.0,13.0
00-0034115,Jeff Wilson,RB,2024,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034115,Jeff Wilson,RB,2024,targets,0.4286,0.7868,0.0,0.0,0.5
00-0034164,Trenton Cannon,RB,2020,carries,0.8333,1.1934,0.0,0.0,1.25
00-0034164,Trenton Cannon,RB,2020,rushing_yards,2.75,6.0019,0.0,0.0,1.75
00-0034164,Trenton Cannon,RB,2020,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034164,Trenton Cannon,RB,2020,targets,0.25,0.6216,0.0,0.0,0.0
00-0034164,Trenton Cannon,RB,2021,carries,0.3,0.6749,0.0,0.0,0.0
00-0034164,Trenton Cannon,RB,2021,rushing_yards,0.4,1.6465,0.0,0.0,0.0
00-0034164,Trenton Cannon,RB,2021,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034164,Trenton Cannon,RB,2021,targets,0.0,0.0,0.0,0.0,0.0
00-0034184,Gus Edwards,RB,2020,carries,9.0,3.8816,7.0,9.0,11.25
00-0034184,Gus Edwards,RB,2020,rushing_yards,45.1875,28.7546,24.5,40.5,63.25
00-0034184,Gus Edwards,RB,2020,rushing_tds,0.375,0.6191,0.0,0.0,1.0
00-0034184,Gus Edwards,RB,2020,targets,0.8125,0.9811,0.0,0.5,1.25
00-0034184,Gus Edwards,RB,2022,carries,9.6667,4.899,6.0,11.0,13.0
00-0034184,Gus Edwards,RB,2022,rushing_yards,48.1111,31.6995,16.0,55.0,66.0
00-0034184,Gus Edwards,RB,2022,rushing_tds,0.3333,0.7071,0.0,0.0,0.0
00-0034184,Gus Edwards,RB,2022,targets,0.2222,0.441,0.0,0.0,0.0
00-0034184,Gus Edwards,RB,2023,carries,11.6471,3.9042,9.0,11.0,15.0
00-0034184,Gus Edwards,RB,2023,rushing_yards,47.6471,17.5675,32.0,48.0,62.0
00-0034184,Gus Edwards,RB,2023,rushing_tds,0.7647,0.9034,0.0,1.0,1.0
00-0034184,Gus Edwards,RB,2023,targets,0.7647,0.9034,0.0,1.0,1.0
00-0034184,Gus Edwards,RB,2024,carries,9.1818,4.1909,6.0,9.0,10.5
00-0034184,Gus Edwards,RB,2024,rushing_yards,33.1818,19.5848,21.0,27.0,45.5
00-0034184,Gus Edwards,RB,2024,rushing_tds,0.3636,0.6742,0.0,0.0,0.5
00-0034184,Gus Edwards,RB,2024,targets,0.4545,0.6876,0.0,0.0,1.0
00-0034208,Mike Boone,RB,2020,carries,1.1,1.5951,0.0,0.5,1.75
00-0034208,Mike Boone,RB,2020,rushing_yards,5.9,10.192,0.0,0.0,7.0
00-0034208,Mike Boone,RB,2020,rushing_tds,0.1,0.3162,0.0,0.0,0.0
00-0034208,Mike Boone,RB,2020,targets,0.2,0.4216,0.0,0.0,0.0
00-0034208,Mike Boone,RB,2022,carries,3.0,2.6186,0.75,3.0,4.5
00-0034208,Mike Boone,RB,2022,rushing_yards,12.75,14.1497,0.75,10.0,20.75
00-0034208,Mike Boone,RB,2022,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034208,Mike Boone,RB,2022,targets,1.875,1.3562,1.0,1.5,3.0
00-0034208,Mike Boone,RB,2023,carries,0.5556,0.527,0.0,1.0,1.0
00-0034208,Mike Boone,RB,2023,rushing_yards,2.5556,3.7454,0.0,0.0,4.0
00-0034208,Mike Boone,RB,2023,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034208,Mike Boone,RB,2023,targets,1.0,1.5,0.0,0.0,1.0
00-0034208,Mike Boone,RB,2024,carries,2.6,1.3416,2.0,2.0,4.0
00-0034208,Mike Boone,RB,2024,rushing_yards,10.2,6.5345,7.0,11.0,14.0
00-0034208,Mike Boone,RB,2024,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034208,Mike Boone,RB,2024,targets,0.6,0.8944,0.0,0.0,1.0
00-0034253,Dontrell Hilliard,RB,2020,carries,1.8,2.49,0.0,0.0,4.0
00-0034253,Dontrell Hilliard,RB,2020,rushing_yards,9.6,13.6125,0.0,0.0,19.0
00-0034253,Dontrell Hilliard,RB,2020,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034253,Dontrell Hilliard,RB,2020,targets,0.2,0.4472,0.0,0.0,0.0
00-0034253,Dontrell Hilliard,RB,2021,carries,7.0,3.5456,5.75,7.5,9.0
00-0034253,Dontrell Hilliard,RB,2021,rushing_yards,43.75,40.2093,18.25,40.0,51.0
00-0034253,Dontrell Hilliard,RB,2021,rushing_tds,0.25,0.4629,0.0,0.0,0.25
00-0034253,Dontrell Hilliard,RB,2021,targets,3.25,3.2404,1.75,2.0,3.75
00-0034253,Dontrell Hilliard,RB,2022,carries,1.8333,2.1249,1.0,1.0,2.0
00-0034253,Dontrell Hilliard,RB,2022,rushing_yards,12.0833,23.0354,1.5,4.0,12.5
00-0034253,Dontrell Hilliard,RB,2022,rushing_tds,0.0,0.0,0.0,0.0,0.0
00-0034253,Dontrell Hilliard,RB,2022,targets,2.1667,1.5275,1.0,2.0,3.25
00-0034301,Darrel Williams,RB,2020,carries,3.0,3.266,0.0,2.0,6.0
00-0034301,Darrel Williams,RB,2020,rushing_yards,13.0,15.8377,0.0,5.0,23.0
00-0034301,Darrel Williams,RB,2020,rushing_tds,0.0769,0.2774,0.0,0.0,0.0
