player_name,position,team,adp,draft_count,snapshot_date,first_name,last_name,fpts_ppr,model_overall_rank,model_pos_rank_str,rank_diff,pos_rank,adp_prev,adp_change,value_score
Jordan James,RB,,234.0,,2026-03-25,,,,,,,RB73,235.9,1.9,
Chimere Dike,WR,,185.3,,2026-03-25,,,,,,,WR74,181.1,-4.2,
Omar Cooper Jr.,WR,,149.2,,2026-03-25,,,,,,,WR61,153.3,4.1,
Fernando Mendoza,QB,,148.7,,2026-03-25,,,,,,,QB27,144.0,-4.7,
Daniel Jones,QB,,147.7,,2026-03-25,,,,,,,QB26,149.0,1.3,
Isaiah Likely,TE,,146.7,,2026-03-25,,,,,,,TE17,154.5,7.8,
Brenton Strange,TE,,146.6,,2026-03-25,,,,,,,TE16,142.3,-4.3,
Bryce Young,QB,,146.4,,2026-03-25,,,,,,,QB25,145.7,-0.7,
Chris Rodriguez,RB,,145.1,,2026-03-25,,,,,,,RB46,164.3,19.2,
Zach Charbonnet,RB,,144.4,,2026-03-25,,,,,,,RB45,148.2,3.8,
Tyrone Tracy,RB,,144.1,,2026-03-25,,,,,,,RB44,140.7,-3.4,
Cam Ward,QB,,142.6,,2026-03-25,,,,,,,QB24,144.9,2.3,
Aaron Jones,RB,,142.5,,2026-03-25,,,,,,,RB43,151.5,9.0,
Stefon Diggs,WR,,141.7,,2026-03-25,,,,,,,WR60,132.7,-9.0,
Mark Andrews,TE,,149.7,,2026-03-25,,,,,,,TE18,148.4,-1.3,
Rashid Shaheed,WR,,139.4,,2026-03-25,,,,,,,WR59,139.7,0.3,
Dallas Goedert,TE,,138.5,,2026-03-25,,,,,,,TE14,140.4,1.9,
Jalen McMillan,WR,,136.5,,2026-03-25,,,,,,,WR58,140.9,4.4,
C.J. Stroud,QB,,135.8,,2026-03-25,,,,,,,QB23,137.2,1.4,
Mike Washington Jr.,RB,,134.9,,2026-03-25,,,,,,,RB42,134.8,-0.1,
Jacory Croskey-Merritt,RB,,134.5,,2026-03-25,,,,,,,RB41,130.0,-4.5,
Denzel Boston,WR,,133.8,,2026-03-25,,,,,,,WR57,128.8,-5.0,
Sam Darnold,QB,,130.4,,2026-03-25,,,,,,,QB22,129.2,-1.2,
Jauan Jennings,WR,,129.8,,2026-03-25,,,,,,,WR56,122.8,-7.0,
Rachaad White,RB,,128.5,,2026-03-25,,,,,,,RB40,132.1,3.6,
Kenyon Sadiq,TE,,126.1,,2026-03-25,,,,,,,TE12,127.7,1.6,
Jayden Higgins,WR,,126.8,,2026-03-25,,,,,,,WR55,128.2,1.4,
Eli Stowers,TE,,185.7,,2026-03-25,,,,,,,TE25,185.4,-0.3,
Travis Kelce,TE,,139.1,,2026-03-25,,,,,,,TE15,147.0,7.9,
Brandon Aiyuk,WR,,151.9,,2026-03-25,,,,,,,WR62,150.7,-1.2,
Jake Ferguson,TE,,128.2,,2026-03-25,,,,,,,TE13,126.5,-1.7,
Travis Hunter,WR,,153.9,,2026-03-25,,,,,,,WR63,152.0,-1.9,
Sean Tucker,RB,,182.2,,2026-03-25,,,,,,,RB56,177.1,-5.1,
Jonathon Brooks,RB,,153.4,,2026-03-25,,,,,,,RB47,155.5,2.1,
Tre' Harris,WR,,181.3,,2026-03-25,,,,,,,WR73,180.4,-0.9,
Dylan Sampson,RB,,180.2,,2026-03-25,,,,,,,RB55,183.8,3.6,
Tank Dell,WR,,178.3,,2026-03-25,,,,,,,WR72,180.3,2.0,
Dalton Schultz,TE,,178.2,,2026-03-25,,,,,,,TE24,178.3,0.1,
Jalen Nailor,WR,,176.5,,2026-03-25,,,,,,,WR71,186.1,9.6,
T.J. Hockenson,TE,,176.3,,2026-03-25,,,,,,,TE23,179.4,3.1,
Geno Smith,QB,,175.8,,2026-03-25,,,,,,,QB29,184.2,8.4,
AJ Barner,TE,,174.3,,2026-03-25,,,,,,,TE22,172.0,-2.3,
Isaac TeSlaa,WR,,173.7,,2026-03-25,,,,,,,WR70,177.2,3.5,
Calvin Ridley,WR,,173.3,,2026-03-25,,,,,,,WR69,175.4,2.1,
Adonai Mitchell,WR,,172.2,,2026-03-25,,,,,,,WR68,174.2,2.0,
Tyjae Spears,RB,,171.8,,2026-03-25,,,,,,,RB54,169.3,-2.5,
Josh Downs,WR,,126.2,,2026-03-25,,,,,,,WR54,132.3,6.1,
Isiah Pacheco,RB,,169.0,,2026-03-25,,,,,,,RB52,180.6,11.6,
Emanuel Wilson,RB,,169.9,,2026-03-25,,,,,,,RB53,185.4,15.5,
Deebo Samuel,WR,,156.3,,2026-03-25,,,,,,,WR64,145.7,-10.6,
Keaton Mitchell,RB,,157.5,,2026-03-25,,,,,,,RB48,166.5,9.0,
James Conner,RB,,157.8,,2026-03-25,,,,,,,RB49,155.0,-2.8,
Woody Marks,RB,,159.2,,2026-03-25,,,,,,,RB50,150.6,-8.6,
Jacoby Brissett,QB,,159.9,,2026-03-25,,,,,,,QB28,164.1,4.2,
Juwan Johnson,TE,,155.7,,2026-03-25,,,,,,,TE19,153.4,-2.3,
Kayshon Boutte,WR,,167.3,,2026-03-25,,,,,,,WR66,164.4,-2.9,
Hunter Henry,TE,,161.7,,2026-03-25,,,,,,,TE20,160.5,-1.2,
Emmett Johnson,RB,,164.0,,2026-03-25,,,,,,,RB51,159.6,-4.4,
Chig Okonkwo,TE,,165.9,,2026-03-25,,,,,,,TE21,180.8,14.9,
Tyreek Hill,WR,,168.2,,2026-03-25,,,,,,,WR67,164.7,-3.5,
Jerry Jeudy,WR,,161.5,,2026-03-25,,,,,,,WR65,161.4,-0.1,
Joe Flacco,QB,,239.8,,2026-04-01,,,,,,,QB43,240.0,0.2,
John Metchie III,WR,,239.8,,2026-04-01,,,,,,,WR126,239.8,-0.0,
KaVontae Turpin,WR,,239.8,,2026-04-01,,,,,,,WR127,239.9,0.1,
Kaden Davis,WR,,239.8,,2026-04-01,,,,,,,WR123,239.8,-0.0,
Chris Oladokun,QB,,239.7,,2026-04-01,,,,,,,QB44,239.7,-0.0,
Kareem Hunt,RB,,239.8,,2026-04-01,,,,,,,RB91,239.7,-0.1,
Tanner Conner,TE,,239.8,,2026-04-01,,,,,,,TE50,239.8,-0.0,
Trevor Etienne,RB,,239.8,,2026-04-01,,,,,,,RB92,239.7,-0.1,
Treylon Burks,WR,,239.8,,2026-04-01,,,,,,,WR124,239.3,-0.5,
Kaelon Black,RB,,239.8,,2026-04-01,,,,,,,RB93,240.0,0.2,
KeAndre Lambert-Smith,WR,,239.8,,2026-04-01,,,,,,,WR125,239.9,0.1,
J'Mari Taylor,RB,,239.8,,2026-04-01,,,,,,,RB93,239.6,-0.2,
Jalen Milroe,QB,,239.8,,2026-04-01,,,,,,,QB42,239.9,0.1,
Isaiah Hodgins,WR,,239.8,,2026-04-01,,,,,,,WR124,239.8,-0.0,
Hendon Hooker,QB,,239.8,,2026-04-01,,,,,,,QB43,239.8,-0.0,
Calvin Austin III,WR,,239.8,,2026-04-01,,,,,,,WR123,239.4,-0.4,
Charlie Kolar,TE,,239.9,,2026-04-01,,,,,,,TE55,239.6,-0.3,
Sam Roush,TE,,239.7,,2026-04-01,,,,,,,TE47,239.8,0.1,
Michael Trigg,TE,,239.7,,2026-04-01,,,,,,,TE48,239.8,0.1,
Marvin Mims Jr.,WR,,239.7,,2026-04-01,,,,,,,WR121,238.7,-1.0,
Malik Davis,RB,,239.7,,2026-04-01,,,,,,,RB88,239.9,0.2,
Jaylin Lane,WR,,239.7,,2026-04-01,,,,,,,WR122,239.6,-0.1,
Gardner Minshew II,QB,,239.7,,2026-04-01,,,,,,,QB41,239.9,0.2,
Dresser Winn,QB,,239.7,,2026-04-01,,,,,,,QB43,239.7,-0.0,
Jerome Ford,RB,,239.8,,2026-04-01,,,,,,,RB90,238.8,-1.0,
Tahj Brooks,RB,,239.7,,2026-04-01,,,,,,,RB89,239.8,0.1,
Greg Dortch,WR,,239.9,,2026-04-01,,,,,,,WR133,239.9,-0.0,
De'Zhaun Stribling,WR,,239.9,,2026-04-01,,,,,,,WR130,240.0,0.1,
Treyton Welch,TE,,239.9,,2026-04-01,,,,,,,TE49,239.9,-0.0,
Anthony Richardson,QB,,239.7,,2026-04-01,,,,,,,QB40,239.4,-0.3,
Terion Stewart,RB,,239.9,,2026-04-01,,,,,,,RB101,240.0,0.1,
Tai Felton,WR,,239.9,,2026-04-01,,,,,,,WR133,240.0,0.1,
Savion Williams,WR,,239.9,,2026-04-01,,,,,,,WR132,239.8,-0.1,
Roman Hemby,RB,,239.9,,2026-04-01,,,,,,,RB102,239.8,-0.1,
Riley Leonard,QB,,239.9,,2026-04-01,,,,,,,QB45,240.0,0.1,
Quinn Ewers,QB,,239.9,,2026-04-01,,,,,,,QB46,239.9,-0.0,
Odell Beckham Jr.,WR,,239.9,,2026-04-01,,,,,,,WR130,240.0,0.1,
Noah Fant,TE,,239.9,,2026-04-01,,,,,,,TE53,239.7,-0.2,
Nick Westbrook-Ikhine,WR,,239.9,,2026-04-01,,,,,,,WR129,240.0,0.1,
Mitchell Evans,TE,,239.9,,2026-04-01,,,,,,,TE51,240.0,0.1,
Cody White,WR,,239.9,,2026-04-01,,,,,,,WR135,239.9,-0.0,
Michael Jacobson,TE,,239.9,,2026-04-01,,,,,,,TE50,239.9,-0.0,
Mason Rudolph,QB,,239.9,,2026-04-01,,,,,,,QB47,239.9,-0.0,
Le'Veon Moss,RB,,239.9,,2026-04-01,,,,,,,RB97,239.9,-0.0,
Kenny McIntosh,RB,,239.9,,2026-04-01,,,,,,,RB102,239.9,-0.0,
Joe Milton,QB,,239.9,,2026-04-01,,,,,,,QB44,240.0,0.1,
Jaydn Ott,RB,,239.9,,2026-04-01,,,,,,,RB95,239.8,-0.1,
Jarquez Hunter,RB,,239.9,,2026-04-01,,,,,,,RB97,239.9,-0.0,
Jam Miller,RB,,239.9,,2026-04-01,,,,,,,RB96,239.8,-0.1,
Isaiah Davis,RB,,239.9,,2026-04-01,,,,,,,RB97,239.7,-0.2,
Erick All,TE,,239.9,,2026-04-01,,,,,,,TE54,240.0,0.1,
Elijah Moore,WR,,239.9,,2026-04-01,,,,,,,WR128,240.0,0.1,
Dont'e Thornton,WR,,239.9,,2026-04-01,,,,,,,WR135,239.8,-0.1,
Demarcus Robinson,WR,,239.9,,2026-04-01,,,,,,,WR134,240.0,0.1,
Michael Carter,RB,,239.9,,2026-04-01,,,,,,,RB100,239.9,-0.0,
Marlin Klein,TE,,239.9,,2026-04-01,,,,,,,TE51,240.0,0.1,
Andrei Iosivas,WR,,238.9,,2026-04-01,,,,,,,WR110,239.2,0.3,
Luke McCaffrey,WR,,239.6,,2026-04-01,,,,,,,WR120,239.8,0.2,
Chris Brooks,RB,,238.6,,2026-04-01,,,,,,,RB80,239.4,0.8,
Malachi Fields,WR,,238.5,,2026-04-01,,,,,,,WR105,239.3,0.8,
Darius Slayton,WR,,238.5,,2026-04-01,,,,,,,WR106,237.9,-0.6,
Seth McGowan,RB,,238.4,,2026-04-01,,,,,,,RB78,238.8,0.4,
LeQuint Allen,RB,,238.4,,2026-04-01,,,,,,,RB79,235.9,-2.5,
Joe Mixon,RB,,238.0,,2026-04-01,,,,,,,RB77,237.7,-0.3,
Jaylen Wright,RB,,237.9,,2026-04-01,,,,,,,RB76,236.9,-1.0,
Tyquan Thornton,WR,,237.8,,2026-04-01,,,,,,,WR104,236.7,-1.1,
DJ Giddens,RB,,237.3,,2026-04-01,,,,,,,RB75,238.3,1.0,
Adam Randall,RB,,237.2,,2026-04-01,,,,,,,RB74,236.7,-0.5,
Keon Coleman,WR,,236.7,,2026-04-01,,,,,,,WR102,234.4,-2.3,
Keenan Allen,WR,,236.7,,2026-04-01,,,,,,,WR103,236.6,-0.1,
Jahan Dotson,WR,,236.6,,2026-04-01,,,,,,,WR101,238.3,1.7,
Evan Engram,TE,,236.0,,2026-04-01,,,,,,,TE37,236.0,-0.0,
Antonio Williams,WR,,235.8,,2026-04-01,,,,,,,WR100,237.4,1.6,
Greg Dulcich,TE,,235.4,,2026-04-01,,,,,,,TE36,235.2,-0.2,
Jalen Tolbert,WR,,235.2,,2026-04-01,,,,,,,WR99,233.4,-1.8,
Emari Demercado,RB,,235.2,,2026-04-01,,,,,,,RB73,233.1,-2.1,
Deshaun Watson,QB,,235.1,,2026-04-01,,,,,,,QB36,238.1,3.0,
Justin Fields,QB,,234.3,,2026-04-01,,,,,,,QB35,230.0,-4.3,
Dontayvion Wicks,WR,,234.2,,2026-04-01,,,,,,,WR98,232.2,-2.0,
Jaylin Noel,WR,,234.0,,2026-04-01,,,,,,,WR97,231.1,-2.9,
Theo Johnson,TE,,233.9,,2026-04-01,,,,,,,TE35,231.6,-2.3,
Ty Chandler,RB,,239.9,,2026-04-01,,,,,,,RB96,239.9,-0.0,
Ja'Kobi Lane,WR,,233.8,,2026-04-01,,,,,,,WR96,227.9,-5.9,
Darnell Washington,TE,,238.6,,2026-04-01,,,,,,,TE38,238.4,-0.2,
Skyler Bell,WR,,238.7,,2026-04-01,,,,,,,WR107,239.0,0.3,
Kirk Cousins,QB,,238.8,,2026-04-01,,,,,,,QB38,239.4,0.6,
Mac Jones,QB,,238.8,,2026-04-01,,,,,,,QB37,238.6,-0.2,
Kalif Raymond,WR,,239.6,,2026-04-01,,,,,,,WR119,239.9,0.3,
Ja'Tavion Sanders,TE,,239.6,,2026-04-01,,,,,,,TE46,239.2,-0.4,
DeMario Douglas,WR,,239.6,,2026-04-01,,,,,,,WR118,239.8,0.2,
Xavier Legette,WR,,239.5,,2026-04-01,,,,,,,WR115,239.4,-0.1,
Tyler Higbee,TE,,239.5,,2026-04-01,,,,,,,TE43,239.8,0.3,
Oscar Delp,TE,,239.5,,2026-04-01,,,,,,,TE45,239.9,0.4,
Olamide Zaccheaus,WR,,239.5,,2026-04-01,,,,,,,WR117,238.9,-0.6,
Max Klare,TE,,239.5,,2026-04-01,,,,,,,TE44,239.1,-0.4,
MarShawn Lloyd,RB,,239.5,,2026-04-01,,,,,,,RB86,239.3,-0.2,
Devontez Walker,WR,,239.5,,2026-04-01,,,,,,,WR115,239.6,0.1,
Brashard Smith,RB,,239.5,,2026-04-01,,,,,,,RB85,239.4,-0.1,
Ty Johnson,RB,,239.4,,2026-04-01,,,,,,,RB84,238.4,-1.0,
Samaje Perine,RB,,239.6,,2026-04-01,,,,,,,RB87,239.8,0.2,
Tutu Atwell,WR,,239.4,,2026-04-01,,,,,,,WR114,238.3,-1.1,
Cole Kmet,TE,,239.4,,2026-04-01,,,,,,,TE42,239.4,-0.0,
Dawson Knox,TE,,239.3,,2026-04-01,,,,,,,TE41,238.8,-0.5,
Bryce Lance,WR,,239.3,,2026-04-01,,,,,,,WR113,239.4,0.1,
J.J. McCarthy,QB,,239.2,,2026-04-01,,,,,,,QB39,238.9,-0.3,
Isaac Guerendo,RB,,239.2,,2026-04-01,,,,,,,RB82,239.8,0.6,
Elijah Arroyo,TE,,239.2,,2026-04-01,,,,,,,TE40,239.2,-0.0,
Kaleb Johnson,RB,,239.1,,2026-04-01,,,,,,,RB81,239.1,-0.0,
Isaiah Bond,WR,,239.0,,2026-04-01,,,,,,,WR112,239.0,-0.0,
Mack Hollins,WR,,238.9,,2026-04-01,,,,,,,WR109,238.5,-0.4,
Kendrick Bourne,WR,,238.9,,2026-04-01,,,,,,,WR110,239.5,0.6,
Jack Bech,WR,,238.9,,2026-04-01,,,,,,,WR108,238.8,-0.1,
Michael Mayer,TE,,238.8,,2026-04-01,,,,,,,TE39,239.6,0.8,
Devin Neal,RB,,239.4,,2026-04-01,,,,,,,RB83,239.6,0.2,
Tylan Wallace,WR,,239.9,,2026-04-01,,,,,,,WR132,239.9,-0.0,
Jeremy McNichols,RB,,240.0,,2026-04-01,,,,,,,RB107,240.0,-0.0,
Tyler Huntley,QB,,239.9,,2026-04-01,,,,,,,QB48,240.0,0.1,
Mo Alie-Cox,TE,,240.0,,2026-04-01,,,,,,,TE64,240.0,-0.0,
Mitch Tinsley,WR,,240.0,,2026-04-01,,,,,,,WR146,240.0,-0.0,
Miles Sanders,RB,,240.0,,2026-04-01,,,,,,,RB104,240.0,-0.0,
Mathew Sexton,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Mason Tipton,WR,,240.0,,2026-04-01,,,,,,,WR154,240.0,-0.0,
Marcus Mariota,QB,,240.0,,2026-04-01,,,,,,,QB49,239.9,-0.1,
Malik Flowers,WR,,240.0,,2026-04-01,,,,,,,WR157,239.9,-0.1,
Malachi Corley,WR,,240.0,,2026-04-01,,,,,,,WR152,240.0,-0.0,
Luke Schoonmaker,TE,,240.0,,2026-04-01,,,,,,,TE70,240.0,-0.0,
Luke Musgrave,TE,,240.0,,2026-04-01,,,,,,,TE61,239.8,-0.2,
Lewis Bond,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Lew Nichols,RB,,240.0,,2026-04-01,,,,,,,RB107,240.0,-0.0,
LaJohntay Wester,WR,,240.0,,2026-04-01,,,,,,,WR159,240.0,-0.0,
La'Mical Perine,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Kyle Allen,QB,,240.0,,2026-04-01,,,,,,,QB56,240.0,-0.0,
Konata Mumpfield,WR,,240.0,,2026-04-01,,,,,,,WR140,239.9,-0.1,
Kevin Austin,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Kendre Miller,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Kalel Mullings,RB,,240.0,,2026-04-01,,,,,,,RB110,240.0,-0.0,
Justin Joly,TE,,240.0,,2026-04-01,,,,,,,TE56,240.0,-0.0,
Joshua Palmer,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Josh Oliver,TE,,240.0,,2026-04-01,,,,,,,TE62,240.0,-0.0,
Josh Johnson,QB,,240.0,,2026-04-01,,,,,,,QB53,240.0,-0.0,
Jordan Whittington,WR,,240.0,,2026-04-01,,,,,,,WR154,240.0,-0.0,
Jordan Watkins,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Nathan Carter,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Nick Chubb,RB,,240.0,,2026-04-01,,,,,,,RB106,240.0,-0.0,
Nick Mullens,QB,,240.0,,2026-04-01,,,,,,,QB60,240.0,-0.0,
Noah Gray,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Rashod Bateman,WR,,233.7,,2026-04-01,,,,,,,WR95,233.0,-0.7,
Xavier Hutchinson,WR,,240.0,,2026-04-01,,,,,,,WR139,240.0,-0.0,
Will Levis,QB,,240.0,,2026-04-01,,,,,,,QB53,240.0,-0.0,
Van Jefferson,WR,,240.0,,2026-04-01,,,,,,,WR154,240.0,-0.0,
Tyson Bagent,QB,,240.0,,2026-04-01,,,,,,,QB54,240.0,-0.0,
Tyrell Shavers,WR,,240.0,,2026-04-01,,,,,,,WR142,240.0,-0.0,
Tyler Scott,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Trishton Jackson,WR,,240.0,,2026-04-01,,,,,,,WR150,240.0,-0.0,
Trinidad Chambliss,QB,,240.0,,2026-04-01,,,,,,,QB60,240.0,-0.0,
Travis Homer,RB,,240.0,,2026-04-01,,,,,,,RB107,239.9,-0.1,
Tommy Tremble,TE,,240.0,,2026-04-01,,,,,,,TE58,239.9,-0.1,
Theo Wease,WR,,240.0,,2026-04-01,,,,,,,WR152,239.9,-0.1,
Jonnu Smith,TE,,240.0,,2026-04-01,,,,,,,TE56,240.0,-0.0,
Teddy Bridgewater,QB,,240.0,,2026-04-01,,,,,,,QB61,239.9,-0.1,
Taylen Green,QB,,240.0,,2026-04-01,,,,,,,QB51,239.6,-0.4,
Tanner McKee,QB,,240.0,,2026-04-01,,,,,,,QB54,240.0,-0.0,
Tanner Koziol,TE,,240.0,,2026-04-01,,,,,,,TE69,239.9,-0.1,
Spencer Rattler,QB,,240.0,,2026-04-01,,,,,,,QB57,239.9,-0.1,
Sione Vaki,RB,,240.0,,2026-04-01,,,,,,,RB110,240.0,-0.0,
Sam Howell,QB,,240.0,,2026-04-01,,,,,,,QB53,240.0,-0.0,
Roman Wilson,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Rasheen Ali,RB,,240.0,,2026-04-01,,,,,,,RB106,239.9,-0.1,
Rahsul Faison,RB,,240.0,,2026-04-01,,,,,,,RB106,240.0,-0.0,
Raheim Sanders,RB,,240.0,,2026-04-01,,,,,,,RB110,240.0,-0.0,
Phil Mafah,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Noah Whittington,RB,,240.0,,2026-04-01,,,,,,,RB106,240.0,-0.0,
Taysom Hill,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Tyler Conklin,TE,,239.9,,2026-04-01,,,,,,,TE51,240.0,0.1,
Jimmy Horn,WR,,240.0,,2026-04-01,,,,,,,WR142,240.0,-0.0,
Jarrett Stidham,QB,,240.0,,2026-04-01,,,,,,,QB54,240.0,-0.0,
Dallen Bentley,TE,,240.0,,2026-04-01,,,,,,,TE58,240.0,-0.0,
Cole Payton,QB,,240.0,,2026-04-01,,,,,,,QB52,240.0,-0.0,
Colbie Young,WR,,240.0,,2026-04-01,,,,,,,WR157,240.0,-0.0,
Chip Trayanum,RB,,240.0,,2026-04-01,,,,,,,RB104,240.0,-0.0,
Chase Claypool,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Cedric Tillman,WR,,240.0,,2026-04-01,,,,,,,WR136,239.9,-0.1,
Carson Wentz,QB,,240.0,,2026-04-01,,,,,,,QB49,240.0,-0.0,
Carson Beck,QB,,240.0,,2026-04-01,,,,,,,QB56,240.0,-0.0,
Caleb Douglas,WR,,240.0,,2026-04-01,,,,,,,WR140,240.0,-0.0,
Cade Stover,TE,,240.0,,2026-04-01,,,,,,,TE68,240.0,-0.0,
CJ Daniels,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Brevyn Spann-Ford,TE,,240.0,,2026-04-01,,,,,,,TE64,240.0,-0.0,
Brenen Thompson,WR,,240.0,,2026-04-01,,,,,,,WR142,239.9,-0.1,
Ben Skowronek,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Ben Sinnott,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Austin Hooper,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Austin Ekeler,RB,,240.0,,2026-04-01,,,,,,,RB108,240.0,-0.0,
Audric Estime,RB,,240.0,,2026-04-01,,,,,,,RB114,240.0,-0.0,
Ashton Dulin,WR,,240.0,,2026-04-01,,,,,,,WR136,240.0,-0.0,
Andrew Armstrong,WR,,240.0,,2026-04-01,,,,,,,WR152,240.0,-0.0,
Adam Trautman,TE,,240.0,,2026-04-01,,,,,,,TE69,240.0,-0.0,
AJ Dillon,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Zach Ertz,TE,,239.9,,2026-04-01,,,,,,,TE50,240.0,0.1,
Will Shipley,RB,,239.9,,2026-04-01,,,,,,,RB97,239.9,-0.0,
Will Howard,QB,,239.9,,2026-04-01,,,,,,,QB47,240.0,0.1,
Damien Martinez,RB,,240.0,,2026-04-01,,,,,,,RB108,240.0,-0.0,
Daniel Bellinger,TE,,240.0,,2026-04-01,,,,,,,TE58,240.0,-0.0,
Darius Cooper,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Darren Waller,TE,,240.0,,2026-04-01,,,,,,,TE61,239.9,-0.1,
Jameis Winston,QB,,240.0,,2026-04-01,,,,,,,QB51,240.0,-0.0,
Jalen Royals,WR,,240.0,,2026-04-01,,,,,,,WR143,240.0,-0.0,
Jaleel McLaughlin,RB,,240.0,,2026-04-01,,,,,,,RB113,240.0,-0.0,
Jake Bobo,WR,,240.0,,2026-04-01,,,,,,,WR152,240.0,-0.0,
Jacob Cowing,WR,,240.0,,2026-04-01,,,,,,,WR148,240.0,-0.0,
Jack Endries,TE,,240.0,,2026-04-01,,,,,,,TE64,240.0,-0.0,
Ja'Lynn Polk,WR,,240.0,,2026-04-01,,,,,,,WR142,240.0,-0.0,
Isaiah Williams,WR,,240.0,,2026-04-01,,,,,,,WR142,240.0,-0.0,
Grant Calcaterra,TE,,240.0,,2026-04-01,,,,,,,TE66,240.0,-0.0,
Garrett Nussmeier,QB,,240.0,,2026-04-01,,,,,,,QB54,240.0,-0.0,
Foster Moreau,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Eric McAlister,WR,,240.0,,2026-04-01,,,,,,,WR148,239.9,-0.1,
Jawhar Jordan,RB,,240.0,,2026-04-01,,,,,,,RB113,239.9,-0.1,
Elijah Higgins,TE,,240.0,,2026-04-01,,,,,,,TE68,240.0,-0.0,
Efton Chism,WR,,240.0,,2026-04-01,,,,,,,WR156,240.0,-0.0,
Dylan Laube,RB,,240.0,,2026-04-01,,,,,,,RB105,240.0,-0.0,
Dyami Brown,WR,,240.0,,2026-04-01,,,,,,,WR148,239.9,-0.1,
Drew Allar,QB,,240.0,,2026-04-01,,,,,,,QB53,239.7,-0.3,
Devin Singletary,RB,,240.0,,2026-04-01,,,,,,,RB113,239.9,-0.1,
Devin Culp,TE,,240.0,,2026-04-01,,,,,,,TE66,240.0,-0.0,
Desmond Reid,RB,,240.0,,2026-04-01,,,,,,,RB110,240.0,-0.0,
Deion Burks,WR,,240.0,,2026-04-01,,,,,,,WR136,240.0,-0.0,
Dean Conners,RB,,240.0,,2026-04-01,,,,,,,RB107,240.0,-0.0,
DeAndre Hopkins,WR,,240.0,,2026-04-01,,,,,,,WR142,240.0,-0.0,
Davis Mills,QB,,240.0,,2026-04-01,,,,,,,QB53,240.0,-0.0,
David Sills,WR,,240.0,,2026-04-01,,,,,,,WR163,240.0,-0.0,
Eli Raridon,TE,,240.0,,2026-04-01,,,,,,,TE61,240.0,-0.0,
Demond Claiborne,RB,,233.4,,2026-04-01,,,,,,,RB72,228.6,-4.8,
Baker Mayfield,QB,,111.5,,2026-04-01,,,,,,,QB19,111.9,0.4,
Justice Hill,RB,,231.2,,2026-04-01,,,,,,,RB70,232.7,1.5,
Trevor Lawrence,QB,,83.9,,2026-04-01,,,,,,,QB10,84.6,0.7,
Justin Herbert,QB,,82.6,,2026-04-01,,,,,,,QB9,82.9,0.3,
Dak Prescott,QB,,80.6,,2026-04-01,,,,,,,QB8,81.0,0.4,
Harold Fannin,TE,,80.4,,2026-04-01,,,,,,,TE5,79.4,-1.0,
Rhamondre Stevenson,RB,,79.2,,2026-04-01,,,,,,,RB29,79.6,0.4,
Jaylen Warren,RB,,78.1,,2026-04-01,,,,,,,RB28,76.4,-1.7,
Michael Wilson,WR,,77.5,,2026-04-01,,,,,,,WR39,77.6,0.1,
DK Metcalf,WR,,76.9,,2026-04-01,,,,,,,WR38,75.6,-1.3,
Courtland Sutton,WR,,74.3,,2026-04-01,,,,,,,WR37,73.7,-0.6,
Chuba Hubbard,RB,,73.8,,2026-04-01,,,,,,,RB27,77.3,3.5,
Parker Washington,WR,,72.9,,2026-04-01,,,,,,,WR36,73.2,0.3,
Drake Maye,QB,,71.9,,2026-04-01,,,,,,,QB7,71.7,-0.2,
Jordyn Tyson,WR,,70.8,,2026-04-01,,,,,,,WR35,69.0,-1.8,
Jalen Hurts,QB,,69.6,,2026-04-01,,,,,,,QB6,69.4,-0.2,
Alec Pierce,WR,,68.8,,2026-04-01,,,,,,,WR34,70.4,1.6,
Caleb Williams,QB,,68.5,,2026-04-01,,,,,,,QB5,68.6,0.1,
Tyler Warren,TE,,68.1,,2026-04-01,,,,,,,TE4,67.7,-0.4,
