attempts,completions,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_te_premium,player_id,player_name,position,team,age,age_multiplier,scenario,season_proj,model,projection_confidence,games_recent,returning_from_injury
,,0.0,0.0,0.0,197.0,901.0,4.8,26.0,22.0,175.0,1.1,143.0,154.0,165.0,165.0,00-0037228,Jaylen Warren,RB,PIT,28,0.86,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,212.0,968.0,5.1,41.0,35.0,276.0,1.8,165.8,183.3,200.8,200.8,00-0037228,Jaylen Warren,RB,PIT,28,0.86,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,152.0,93.0,1231.0,6.5,162.1,208.6,255.1,255.1,00-0037238,Drake London,WR,ATL,25,0.99,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,117.0,72.0,951.0,6.9,136.5,172.5,208.5,208.5,00-0037238,Drake London,WR,ATL,25,0.99,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,110.0,68.0,895.0,8.8,142.3,176.3,210.3,210.3,00-0037238,Drake London,WR,ATL,25,0.99,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,132.0,86.0,1043.0,5.8,139.1,182.1,225.1,225.1,00-0037239,Chris Olave,WR,NO,26,1.02,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,142.0,93.0,1118.0,8.3,161.6,208.1,254.6,254.6,00-0037239,Chris Olave,WR,NO,26,1.02,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,148.0,97.0,1172.0,10.2,178.4,226.9,275.4,275.4,00-0037239,Chris Olave,WR,NO,26,1.02,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,63.0,40.0,676.0,3.5,88.6,108.6,128.6,128.6,00-0037240,Jameson Williams,WR,DET,25,0.99,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,103.0,65.0,1099.0,8.2,159.1,191.6,224.1,224.1,00-0037240,Jameson Williams,WR,DET,25,0.99,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,94.0,59.0,1006.0,9.4,157.0,186.5,216.0,216.0,00-0037240,Jameson Williams,WR,DET,25,0.99,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,126.0,81.0,1265.0,5.4,158.9,199.4,239.9,239.9,00-0037247,George Pickens,WR,DAL,25,0.99,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,136.0,88.0,1370.0,8.2,186.2,230.2,274.2,274.2,00-0037247,George Pickens,WR,DAL,25,0.99,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,70.0,1097.0,8.2,158.9,193.9,228.9,228.9,00-0037247,George Pickens,WR,DAL,25,0.99,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,256.0,1309.0,11.1,17.0,14.0,123.0,0.5,212.8,219.8,226.8,226.8,00-0037248,James Cook,RB,BUF,27,0.94,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,288.0,1472.0,12.5,36.0,29.0,262.0,1.4,256.8,271.3,285.8,285.8,00-0037248,James Cook,RB,BUF,27,0.94,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,336.0,1718.0,14.6,34.0,27.0,243.0,1.4,292.1,305.6,319.1,319.1,00-0037248,James Cook,RB,BUF,27,0.94,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,378.0,1.9,49.2,65.7,82.2,98.7,00-0037252,Greg Dulcich,TE,MIA,26,0.98,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,387.0,2.4,53.1,70.1,87.1,104.1,00-0037252,Greg Dulcich,TE,MIA,26,0.98,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,327.0,2.4,47.1,61.6,76.1,90.6,00-0037252,Greg Dulcich,TE,MIA,26,0.98,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,73.0,303.0,1.8,31.0,28.0,187.0,0.9,65.2,79.2,93.2,93.2,00-0037256,Rachaad White,RB,TB,28,0.86,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,102.0,424.0,2.6,24.0,22.0,146.0,0.9,78.0,89.0,100.0,100.0,00-0037256,Rachaad White,RB,TB,28,0.86,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,146.0,605.0,3.7,31.0,27.0,183.0,1.3,108.8,122.3,135.8,135.8,00-0037256,Rachaad White,RB,TB,28,0.86,bull,2026,weighted_v1,High,17,False
